Batting_team,Bowling_team,city,Runs_left,Balls_left,Wickets_left,Total_score,crr,rrr,result
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,21,14,5,153,7.53,9.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,20,14,5,153,7.58,8.57,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,16,13,5,153,7.74,7.38,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,15,12,5,153,7.72,7.5,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,15,11,4,153,7.65,8.18,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,15,10,4,153,7.58,9.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,14,10,4,153,7.64,8.4,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,13,9,4,153,7.62,8.67,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,12,8,4,153,7.61,9.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,8,7,4,153,7.75,6.86,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,8,6,3,153,7.68,8.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,7,6,3,153,7.74,7.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,7,5,2,153,7.67,8.4,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,6,4,1,153,7.66,9.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,6,3,1,153,7.59,12.0,0
Pokhara Avengers,Sudurpaschim Royals,Kathmandu,6,2,0,153,7.53,18.0,0
Sudurpaschim Royals,Karnali Yaks,Kathmandu,98,114,10,101,4.0,5.16,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,98,113,10,101,3.43,5.2,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,97,112,10,101,3.75,5.2,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,97,111,10,101,3.33,5.24,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,97,110,10,101,3.0,5.29,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,93,109,10,101,4.91,5.12,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,93,108,9,101,4.5,5.17,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,93,107,9,101,4.15,5.21,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,89,106,9,101,5.57,5.04,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,85,105,9,101,6.8,4.86,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,85,104,9,101,6.38,4.9,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,84,104,9,101,6.75,4.85,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,83,104,9,101,7.12,4.79,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,83,103,9,101,6.71,4.83,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,83,102,8,101,6.33,4.88,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,83,101,8,101,6.0,4.93,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,82,100,8,101,6.0,4.92,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,81,99,8,101,6.0,4.91,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,80,98,8,101,6.0,4.9,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,76,97,8,101,6.78,4.7,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,76,96,8,101,6.5,4.75,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,76,95,8,101,6.24,4.8,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,75,94,8,101,6.23,4.79,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,75,93,8,101,6.0,4.84,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,75,92,8,101,5.79,4.89,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,91,8,101,5.79,4.88,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,90,8,101,5.6,4.93,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,89,7,101,5.42,4.99,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,88,7,101,5.25,5.05,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,87,7,101,5.09,5.1,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,74,86,7,101,4.94,5.16,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,72,85,7,101,5.14,5.08,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,72,84,7,101,5.0,5.14,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,72,83,7,101,4.86,5.2,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,82,7,101,5.05,5.12,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,81,7,101,4.92,5.19,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,80,7,101,4.8,5.25,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,79,7,101,4.68,5.32,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,78,7,101,4.57,5.38,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,77,7,101,4.47,5.45,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,70,76,7,101,4.36,5.53,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,69,75,7,101,4.4,5.52,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,68,74,7,101,4.43,5.51,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,67,73,7,101,4.47,5.51,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,66,72,7,101,4.5,5.5,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,64,71,7,101,4.65,5.41,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,64,70,7,101,4.56,5.49,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,63,70,7,101,4.68,5.4,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,62,69,7,101,4.71,5.39,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,61,68,7,101,4.73,5.38,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,60,67,7,101,4.75,5.37,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,60,66,7,101,4.67,5.45,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,59,65,7,101,4.69,5.45,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,58,64,7,101,4.71,5.44,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,57,63,7,101,4.74,5.43,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,56,62,7,101,4.76,5.42,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,52,61,7,101,5.08,5.11,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,52,60,7,101,5.0,5.2,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,51,59,7,101,5.02,5.19,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,51,58,7,101,4.94,5.28,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,50,57,7,101,4.95,5.26,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,49,56,7,101,4.97,5.25,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,47,55,7,101,5.08,5.13,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,47,54,7,101,5.0,5.22,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,41,53,7,101,5.46,4.64,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,37,52,7,101,5.74,4.27,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,36,51,7,101,5.74,4.24,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,36,50,7,101,5.66,4.32,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,32,49,7,101,5.92,3.92,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,31,48,7,101,5.92,3.88,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,30,47,7,101,5.92,3.83,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,28,46,7,101,6.0,3.65,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,28,45,7,101,5.92,3.73,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,27,44,7,101,5.92,3.68,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,26,44,7,101,6.0,3.55,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,25,43,7,101,6.0,3.49,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,25,42,7,101,5.92,3.57,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,23,41,7,101,6.0,3.37,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,22,40,7,101,6.0,3.3,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,18,39,7,101,6.22,2.77,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,16,38,7,101,6.29,2.53,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,16,37,7,101,6.22,2.59,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,15,36,7,101,6.21,2.5,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,11,35,7,101,6.42,1.89,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,7,34,7,101,6.63,1.24,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,7,33,6,101,6.55,1.27,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,7,32,6,101,6.48,1.31,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,3,31,6,101,6.67,0.58,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,3,30,6,101,6.6,0.6,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,1,29,6,101,6.66,0.21,1
Sudurpaschim Royals,Karnali Yaks,Kathmandu,0,28,6,101,6.85,0.0,1
Chitwan Rhinos,Karnali Yaks,Kathmandu,169,114,9,175,7.0,8.89,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,169,113,9,175,6.0,8.97,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,165,112,9,175,8.25,8.84,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,164,111,9,175,8.0,8.86,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,163,110,9,175,7.8,8.89,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,159,109,9,175,9.27,8.75,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,159,108,9,175,8.5,8.83,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,157,107,9,175,8.77,8.8,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,156,106,9,175,8.57,8.83,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,152,105,9,175,9.6,8.69,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,152,104,8,175,9.0,8.77,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,151,103,8,175,8.82,8.8,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,151,102,8,175,8.33,8.88,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,151,101,8,175,7.89,8.97,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,150,100,8,175,7.8,9.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,150,99,8,175,7.43,9.09,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,144,98,8,175,8.73,8.82,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,144,97,8,175,8.35,8.91,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,144,96,8,175,8.0,9.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,144,95,8,175,7.68,9.09,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,144,94,8,175,7.38,9.19,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,143,94,8,175,7.62,9.13,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,142,93,8,175,7.56,9.16,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,138,92,8,175,8.14,9.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,138,91,8,175,7.86,9.1,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,136,90,8,175,8.0,9.07,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,136,89,8,175,7.74,9.17,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,130,88,8,175,8.62,8.86,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,130,87,8,175,8.36,8.97,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,129,86,8,175,8.29,9.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,129,85,7,175,8.06,9.11,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,129,84,7,175,7.83,9.21,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,128,83,7,175,7.78,9.25,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,127,82,7,175,7.74,9.29,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,126,81,7,175,7.69,9.33,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,125,80,7,175,7.65,9.38,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,124,80,7,175,7.8,9.3,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,124,79,7,175,7.61,9.42,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,123,78,7,175,7.57,9.46,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,123,77,7,175,7.4,9.58,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,121,76,7,175,7.5,9.55,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,120,75,7,175,7.47,9.6,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,119,74,7,175,7.43,9.65,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,118,73,7,175,7.4,9.7,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,117,72,7,175,7.38,9.75,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,117,71,7,175,7.22,9.89,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,117,70,7,175,7.08,10.03,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,116,69,7,175,7.06,10.09,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,115,68,7,175,7.04,10.15,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,115,67,7,175,6.91,10.3,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,111,66,7,175,7.22,10.09,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,110,66,7,175,7.33,10.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,110,65,7,175,7.2,10.15,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,109,64,7,175,7.18,10.22,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,103,63,7,175,7.68,9.81,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,102,62,7,175,7.66,9.87,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,101,61,7,175,7.63,9.93,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,95,60,7,175,8.1,9.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,94,59,7,175,8.07,9.56,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,94,58,7,175,7.94,9.72,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,94,57,7,175,7.81,9.89,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,93,56,7,175,7.78,9.96,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,93,55,6,175,7.66,10.15,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,92,55,6,175,7.75,10.04,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,90,54,6,175,7.82,10.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,90,53,6,175,7.7,10.19,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,84,52,6,175,8.12,9.69,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,84,51,6,175,8.0,9.88,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,83,50,6,175,7.97,9.96,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,49,6,175,7.94,10.04,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,48,6,175,7.83,10.25,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,47,6,175,7.73,10.47,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,46,6,175,7.62,10.7,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,45,6,175,7.52,10.93,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,82,44,6,175,7.42,11.18,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,81,43,6,175,7.4,11.3,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,77,42,6,175,7.62,11.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,76,41,6,175,7.59,11.12,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,75,40,6,175,7.57,11.25,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,74,39,6,175,7.56,11.38,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,73,38,6,175,7.54,11.53,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,72,37,6,175,7.52,11.68,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,71,36,6,175,7.5,11.83,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,67,35,6,175,7.69,11.49,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,66,34,6,175,7.67,11.65,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,66,33,6,175,7.59,12.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,66,32,6,175,7.5,12.38,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,66,31,6,175,7.42,12.77,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,64,30,6,175,7.47,12.8,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,63,29,6,175,7.45,13.03,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,63,28,5,175,7.37,13.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,59,27,5,175,7.55,13.11,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,59,26,5,175,7.47,13.62,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,59,25,4,175,7.39,14.16,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,58,24,4,175,7.38,14.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,57,23,4,175,7.36,14.87,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,57,22,4,175,7.29,15.55,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,56,21,4,175,7.27,16.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,55,20,4,175,7.26,16.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,49,19,4,175,7.54,15.47,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,47,18,4,175,7.59,15.67,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,41,17,4,175,7.86,14.47,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,41,16,3,175,7.79,15.38,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,40,15,3,175,7.77,16.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,38,14,3,175,7.81,16.29,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,38,13,2,175,7.74,17.54,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,36,12,2,175,7.78,18.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,35,11,2,175,7.76,19.09,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,31,10,2,175,7.91,18.6,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,30,9,2,175,7.89,20.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,30,8,2,175,7.82,22.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,30,7,2,175,7.75,25.71,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,29,6,2,175,7.74,29.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,27,5,2,175,7.77,32.4,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,27,4,2,175,7.71,40.5,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,26,3,2,175,7.69,52.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,26,2,1,175,7.63,78.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,26,1,1,175,7.56,156.0,0
Chitwan Rhinos,Karnali Yaks,Kathmandu,22,0,1,175,7.7,0.0,0
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,130,114,10,139,10.0,6.84,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,129,113,10,139,9.43,6.85,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,129,112,10,139,8.25,6.91,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,127,111,10,139,8.67,6.86,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,127,110,10,139,7.8,6.93,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,127,109,10,139,7.09,6.99,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,125,108,10,139,7.5,6.94,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,124,108,10,139,8.0,6.89,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,124,107,10,139,7.38,6.95,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,124,106,10,139,6.86,7.02,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,124,105,10,139,6.4,7.09,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,122,104,10,139,6.75,7.04,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,122,103,10,139,6.35,7.11,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,118,102,10,139,7.33,6.94,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,117,101,10,139,7.26,6.95,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,117,100,10,139,6.9,7.02,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,117,99,10,139,6.57,7.09,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,117,98,10,139,6.27,7.16,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,117,97,10,139,6.0,7.24,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,111,96,10,139,7.25,6.94,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,110,96,10,139,7.5,6.88,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,110,95,10,139,7.2,6.95,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,110,94,10,139,6.92,7.02,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,104,93,10,139,8.0,6.71,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,100,92,10,139,8.57,6.52,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,99,92,10,139,8.79,6.46,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,98,91,10,139,8.69,6.46,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,97,90,10,139,8.6,6.47,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,97,89,10,139,8.32,6.54,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,96,88,10,139,8.25,6.55,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,95,87,10,139,8.18,6.55,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,94,86,10,139,8.12,6.56,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,93,85,10,139,8.06,6.56,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,92,84,10,139,8.0,6.57,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,91,84,10,139,8.17,6.5,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,91,83,10,139,7.95,6.58,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,91,82,10,139,7.74,6.66,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,91,81,10,139,7.54,6.74,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,91,80,10,139,7.35,6.82,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,90,79,10,139,7.32,6.84,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,86,78,10,139,7.71,6.62,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,85,78,10,139,7.86,6.54,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,85,77,10,139,7.67,6.62,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,84,76,10,139,7.64,6.63,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,84,75,9,139,7.47,6.72,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,83,74,9,139,7.43,6.73,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,82,73,9,139,7.4,6.74,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,81,72,9,139,7.38,6.75,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,80,71,9,139,7.35,6.76,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,80,70,9,139,7.2,6.86,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,76,69,9,139,7.53,6.61,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,75,68,9,139,7.5,6.62,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,73,67,9,139,7.58,6.54,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,73,66,9,139,7.44,6.64,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,72,65,9,139,7.42,6.65,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,70,64,9,139,7.5,6.56,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,70,63,9,139,7.37,6.67,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,69,62,9,139,7.34,6.68,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,68,61,9,139,7.32,6.69,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,68,60,9,139,7.2,6.8,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,67,59,9,139,7.18,6.81,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,66,58,9,139,7.16,6.83,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,60,57,9,139,7.62,6.32,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,54,56,9,139,8.06,5.79,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,51,55,9,139,8.22,5.56,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,50,54,9,139,8.18,5.56,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,49,53,9,139,8.15,5.55,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,48,52,9,139,8.12,5.54,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,42,51,9,139,8.52,4.94,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,41,50,9,139,8.49,4.92,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,41,49,9,139,8.37,5.02,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,41,48,9,139,8.25,5.12,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,40,47,9,139,8.22,5.11,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,36,46,9,139,8.43,4.7,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,34,45,9,139,8.48,4.53,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,34,44,9,139,8.37,4.64,1
Sudurpaschim Royals,Janakpur Bolts,Kathmandu,33,43,9,139,8.34,4.6,1
